"auditory_name";"type_name";"day_name";"pair_number";"время начала";"week_type";"статус"
"А-506";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-507";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-508";"аудитория";"Пн";"6";"17:10:00";"числитель";"Свободна"
